Animal ID,Name_Intake,Intake Type,Intake Condition,Animal Type_Intake,Breed_Intake,Color_Intake,Date of Birth,Age upon Intake,DateTime_Intake,DateTime_Outcome,Age upon Outcome,Sex_Intake,Sex_State_Intake,Sex_Outcome,Sex_State_Outcome,found_Address_Line1,found_Address_City,found_Address_State,recidence_Time_Ratio,binary_outcome
A813855,Unknown,Stray,Normal,Dog,Schnauzer Giant Mix,Black,2019-11-19 00:00:00,13,2020-02-19 17:11:00,2020-02-24 17:00:00,13,Intact,Male,Neutered,Male,2905 Oak Ridge Drive,Austin,TX,19,1
A813851,Mittens,Stray,Normal,Cat,Domestic Shorthair,Black,2014-02-19 00:00:00,313,2020-02-19 16:11:00,2020-02-23 12:06:00,313,Neutered,Male,Neutered,Male,3001 Del Curto Rd,Austin,TX,548,1
A813849,Bogie,Owner Surrender,Normal,Cat,Siamese Mix,Blue Point,2019-02-19 00:00:00,52,2020-02-19 15:55:00,2020-03-08 16:54:00,54,Neutered,Male,Neutered,Male,Unknown address,Jonestown,TX,19,1
A813847,Banjo,Stray,Injured,Dog,Basset Hound Mix,Brown,2017-02-19 00:00:00,156,2020-02-19 14:02:00,2020-02-25 18:14:00,157,Intact,Male,Neutered,Male,Teri Rd And Table Top Rd,Austin,TX,157,1
A813844,Pepper,Owner Surrender,Normal,Dog,Wire Hair Fox Terrier,Black,2006-02-19 00:00:00,730,2020-02-19 12:51:00,2020-02-25 11:36:00,731,Intact,Female,Intact,Female,Unknown address,Austin,TX,852,1
A813843,Mr.Roo,Owner Surrender,Normal,Dog,Pembroke Welsh Corgi Mix,Tan,2011-02-19 00:00:00,469,2020-02-19 12:51:00,2020-02-25 11:36:00,470,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,548,1
A813840,Sammy,Owner Surrender,Normal,Dog,Pembroke Welsh Corgi Mix,Tan,2011-02-19 00:00:00,469,2020-02-19 12:51:00,2020-03-05 13:35:00,471,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,206,1
A813835,Unknown,Wildlife,Sick,Other,Coyote,Brown,2018-02-19 00:00:00,104,2020-02-19 12:59:00,2020-02-23 09:08:00,104,Unknown,Unknown,Unknown,Unknown,15201 Burnet Rd,Austin,TX,183,0
A813834,Ani,Abandoned,Normal,Dog,Border Collie,Black,2018-11-19 00:00:00,65,2020-02-19 12:47:00,2020-02-19 13:10:00,65,Intact,Male,Intact,Male,7201 Levander Loop,Austin,TX,458,1
A813833,Archer,Owner Surrender,Normal,Dog,Catahoula Mix,Brown,2015-10-19 00:00:00,226,2020-02-19 11:55:00,2020-03-04 11:56:00,228,Intact,Male,Neutered,Male,Unknown address,Travis,TX,106,1
A813830,Chico,Stray,Normal,Dog,American Bulldog,Blue,2019-02-21 00:00:00,51,2020-02-19 12:03:00,2020-02-25 14:52:00,52,Intact,Male,Intact,Male,979 Springdale Road,Austin,TX,52,1
A813829,Unknown,Owner Surrender,Nursing,Dog,Chihuahua Shorthair Mix,Brown,2020-02-18 00:00:00,0,2020-02-19 11:52:00,2020-03-24 12:43:00,5,Intact,Male,Intact,Male,Unknown address,Travis,TX,0,1
A813828,Unknown,Owner Surrender,Nursing,Dog,Chihuahua Shorthair Mix,Brown,2020-02-18 00:00:00,0,2020-02-19 11:52:00,2020-03-24 12:43:00,5,Intact,Male,Intact,Male,Unknown address,Travis,TX,0,1
A813827,Unknown,Owner Surrender,Nursing,Dog,Chihuahua Shorthair Mix,Brown,2020-02-18 00:00:00,0,2020-02-19 11:52:00,2020-03-24 12:43:00,5,Intact,Male,Intact,Male,Unknown address,Travis,TX,0,1
A813826,Unknown,Owner Surrender,Nursing,Dog,Chihuahua Shorthair Mix,Red,2020-02-18 00:00:00,0,2020-02-19 11:52:00,2020-03-02 09:06:00,1,Unknown,Unknown,Unknown,Unknown,Unknown address,Travis,TX,0,0
A813824,Mona,Stray,Normal,Dog,Black Mouth Cur,Red,2019-08-19 00:00:00,26,2020-02-19 11:40:00,2020-02-25 17:31:00,27,Intact,Female,Spayed,Female,2525 West New Hope Drive,Cedar,Park,26,1
A813823,Kaiser,Owner Surrender,Normal,Dog,Standard Schnauzer,Gray,2017-02-19 00:00:00,156,2020-02-19 10:40:00,2020-02-20 11:09:00,156,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,548,1
A813822,Romeo,Public Assist,Normal,Dog,Parson Russell Terrier,White,2013-07-06 00:00:00,345,2020-02-19 10:27:00,2020-02-20 17:51:00,345,Neutered,Male,Neutered,Male,Southpark Meadows Drive And West Slaughter Lane,Austin,TX,1210,1
A813819,Buddy,Abandoned,Normal,Dog,Pointer,White,2015-02-19 00:00:00,260,2020-02-19 07:54:00,2020-02-26 11:32:00,261,Neutered,Male,Neutered,Male,5207 Brodie Lane,Austin,TX,228,1
A813818,Unknown,Wildlife,Normal,Other,Bat,Black,2019-02-19 00:00:00,52,2020-02-19 07:50:00,2020-02-20 10:55:00,52,Unknown,Unknown,Unknown,Unknown,1712 East 11Th Street,Austin,TX,183,0
A813817,Stewie,Stray,Normal,Dog,Great Dane,Blue Merle,2019-11-12 00:00:00,14,2020-02-19 07:39:00,2020-02-23 11:38:00,14,Intact,Male,Intact,Male,West 10Th And West Ave,Austin,TX,20,1
A813816,Unknown,Stray,Injured,Cat,Domestic Shorthair,Black,2018-02-19 00:00:00,104,2020-02-19 07:33:00,2020-02-19 12:58:00,104,Unknown,Unknown,Unknown,Unknown,2312 Western Trails,Austin,TX,731,0
A813814,Unknown,Stray,Normal,Dog,Rat Terrier,White,2019-02-19 00:00:00,52,2020-02-18 20:56:00,2020-02-25 11:39:00,53,Intact,Female,Intact,Female,1912 E 7Th,Austin,TX,52,1
A813813,Unknown,Stray,Normal,Dog,Rat Terrier,Black,2019-02-19 00:00:00,52,2020-02-18 20:56:00,2020-02-25 11:38:00,53,Intact,Female,Intact,Female,1912 E 7Th,Austin,TX,52,1
A813809,Unknown,Stray,Normal,Cat,Domestic Shorthair,Orange Tabby,2019-02-18 00:00:00,52,2020-02-18 18:55:00,2020-02-21 18:42:00,52,Intact,Female,Intact,Female,508 East Howard Lane,Austin,TX,122,1
A813808,Unknown,Stray,Injured,Cat,Domestic Shorthair,Gray,2008-02-18 00:00:00,626,2020-02-18 18:54:00,2020-02-24 00:00:00,627,Intact,Female,Intact,Female,1767 Cricket Hollow,Austin,TX,731,1
A813806,Unknown,Wildlife,Normal,Other,Bat,Brown,2019-02-18 00:00:00,52,2020-02-18 18:21:00,2020-02-18 18:52:00,52,Unknown,Unknown,Unknown,Unknown,1207 N Mopac,Austin,TX,366,0
A813804,Unknown,Stray,Normal,Dog,Labrador Retriever,Cream,2018-02-18 00:00:00,104,2020-02-18 16:49:00,2020-02-19 11:21:00,104,Intact,Male,Intact,Male,22Nd And Rio Grande,Austin,TX,731,1
A813802,Boots,Owner Surrender,Normal,Cat,Domestic Longhair,Brown Tabby,2019-06-18 00:00:00,35,2020-02-18 16:32:00,2020-02-21 18:30:00,35,Intact,Female,Spayed,Female,Unknown address,Webberville,TX,62,1
A813801,Goldie,Owner Surrender,Normal,Cat,Domestic Longhair,Brown Tabby,2019-06-18 00:00:00,35,2020-02-18 16:32:00,2020-02-22 17:06:00,35,Intact,Female,Spayed,Female,Unknown address,Webberville,TX,49,1
A813800,Joseline,Stray,Normal,Dog,Labrador Retriever,Red,2019-02-18 00:00:00,52,2020-02-18 16:51:00,2020-02-28 12:25:00,53,Intact,Female,Spayed,Female,7910 Cameron Road,Austin,TX,37,1
A813798,Unknown,Owner Surrender,Normal,Other,Guinea Pig,Tricolor,2019-11-18 00:00:00,13,2020-02-18 16:06:00,2020-02-23 15:32:00,13,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,19,1
A813797,Unknown,Owner Surrender,Normal,Other,Guinea Pig,Tricolor,2019-11-18 00:00:00,13,2020-02-18 16:06:00,2020-02-23 15:32:00,13,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,19,1
A813796,Unknown,Owner Surrender,Normal,Other,Guinea Pig,Tricolor,2019-11-18 00:00:00,13,2020-02-18 16:06:00,2020-02-23 15:32:00,13,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,19,1
A813795,Unknown,Owner Surrender,Normal,Other,Guinea Pig,Tricolor,2019-11-18 00:00:00,13,2020-02-18 16:06:00,2020-02-23 15:31:00,13,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,19,1
A813794,Unknown,Owner Surrender,Normal,Other,Guinea Pig,Tricolor,2019-08-18 00:00:00,26,2020-02-18 16:06:00,2020-02-23 15:30:00,27,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,37,1
A813793,Unknown,Owner Surrender,Normal,Other,Guinea Pig,Tricolor,2019-08-18 00:00:00,26,2020-02-18 16:06:00,2020-02-23 15:30:00,27,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,37,1
A813792,Butter,Owner Surrender,Normal,Other,Guinea Pig,Tricolor,2019-02-18 00:00:00,52,2020-02-18 16:06:00,2020-02-23 15:29:00,52,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,73,1
A813791,Peanut,Owner Surrender,Normal,Other,Guinea Pig,Tricolor,2019-02-18 00:00:00,52,2020-02-18 16:06:00,2020-02-23 15:28:00,52,Unknown,Unknown,Unknown,Unknown,Unknown address,Austin,TX,73,1
A813786,Mr. Snugs,Stray,Normal,Dog,Great Dane,Black,2015-03-02 00:00:00,260,2020-02-26 19:46:00,2020-03-07 13:13:00,261,Neutered,Male,Neutered,Male,208000 Hamilton Pool Road,Travis,TX,182,1
A813785,Snout,Stray,Normal,Dog,Doberman Pinsch,Black,2019-02-18 00:00:00,54,2020-03-07 13:13:00,2020-03-11 16:41:00,55,Neutered,Male,Neutered,Male,208000 Hamilton Pool Road,Travis,TX,77,1
A813783,Unknown,Stray,Injured,Cat,Siamese,Seal Point,2018-02-18 00:00:00,104,2020-02-18 14:45:00,2020-02-18 16:06:00,104,Intact,Male,Intact,Male,4802 E Stassney,Austin,TX,731,0
A813781,Unknown,Stray,Normal,Dog,Australian Cattle Dog Mix,Blue Tick,2019-11-18 00:00:00,13,2020-02-18 14:19:00,2020-02-22 17:17:00,13,Intact,Female,Spayed,Female,2607 Reeves Cir,Austin,TX,19,1
A813780,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,2019-02-18 00:00:00,52,2020-02-18 14:06:00,2020-02-23 17:35:00,52,Neutered,Male,Neutered,Male,11717 Mc Angus Road,Travis,TX,61,1
A813779,Unknown,Stray,Normal,Cat,Domestic Shorthair,Brown Tabby,2019-08-18 00:00:00,26,2020-02-18 13:35:00,2020-02-23 17:35:00,27,Intact,Male,Intact,Male,2800 Palomino Trl,Austin,TX,31,1
A813778,Unknown,Stray,Normal,Cat,Domestic Shorthair,Brown Tabby,2019-09-18 00:00:00,21,2020-02-18 13:35:00,2020-02-23 17:34:00,22,Intact,Male,Intact,Male,2800 Palomino Trl,Austin,TX,26,1
A813775,Unknown,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Tricolor,2020-02-15 00:00:00,0,2020-02-18 12:39:00,2020-02-19 12:00:00,0,Intact,Male,Intact,Male,Unknown address,Travis,TX,4,1
A813774,Unknown,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Chocolate,2020-02-15 00:00:00,0,2020-02-18 12:39:00,2020-02-19 12:00:00,0,Intact,Male,Intact,Male,Unknown address,Travis,TX,4,1
A813773,Unknown,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Buff,2020-02-15 00:00:00,0,2020-02-18 12:39:00,2020-02-19 11:59:00,0,Intact,Female,Intact,Female,Unknown address,Travis,TX,4,1
A813772,Unknown,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,White,2020-02-15 00:00:00,0,2020-02-18 12:39:00,2020-02-19 11:59:00,0,Intact,Male,Intact,Male,Unknown address,Travis,TX,4,1
A813771,Charlotte,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Brown,2017-02-18 00:00:00,156,2020-02-18 12:39:00,2020-02-19 11:59:00,156,Intact,Female,Intact,Female,Unknown address,Travis,TX,1096,1
A813769,Santiago,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Brown,2017-02-18 00:00:00,156,2020-02-18 12:39:00,2020-02-19 12:04:00,156,Intact,Male,Intact,Male,Unknown address,Travis,TX,1096,1
A813768,Humphrey,Owner Surrender,Normal,Other,Rabbit Sh,White,2019-02-18 00:00:00,52,2020-02-18 13:19:00,2020-02-21 17:40:00,52,Intact,Male,Intact,Male,Unknown address,Austin,TX,92,1
A813767,Jack,Owner Surrender,Normal,Other,Californian,White,2019-02-18 00:00:00,52,2020-02-18 13:19:00,2020-03-05 16:04:00,54,Intact,Male,Intact,Male,Unknown address,Austin,TX,22,1
A813766,Prince,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Black,2017-02-18 00:00:00,156,2020-02-18 12:39:00,2020-02-19 12:04:00,156,Intact,Male,Intact,Male,Unknown address,Travis,TX,1096,1
A813765,Goofy,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Tan,2017-02-18 00:00:00,156,2020-02-18 12:39:00,2020-02-19 12:04:00,156,Intact,Male,Intact,Male,Unknown address,Travis,TX,1096,1
A813764,Spotty,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Tricolor,2017-02-18 00:00:00,156,2020-02-18 12:39:00,2020-02-19 12:03:00,156,Intact,Male,Intact,Male,Unknown address,Travis,TX,1096,1
A813763,Pretty Girl,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Tan,2017-02-18 00:00:00,156,2020-02-18 12:39:00,2020-02-20 16:09:00,156,Intact,Female,Spayed,Female,Unknown address,Travis,TX,365,1
A813762,Bonita,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Brown,2017-02-18 00:00:00,156,2020-02-18 12:39:00,2020-02-19 12:04:00,156,Intact,Female,Intact,Female,Unknown address,Travis,TX,1096,1
A813761,Rubie,Stray,Injured,Cat,Domestic Shorthair,Orange,2019-11-18 00:00:00,13,2020-02-18 13:14:00,2020-02-22 16:26:00,13,Intact,Female,Spayed,Female,7309 Lazy Creek Dr,Austin,TX,19,1
A813760,Quagsire,Stray,Normal,Dog,Labrador Retriever,Brown,2019-02-18 00:00:00,52,2020-02-18 12:49:00,2020-02-25 11:40:00,53,Intact,Male,Neutered,Male,222 South Pleasant Valley Road,Austin,TX,52,1
A813757,Unknown,Stray,Normal,Dog,German Shepherd,Black,2019-02-18 00:00:00,52,2020-02-18 12:26:00,2020-02-20 13:05:00,52,Intact,Female,Intact,Female,Colonial Park And Weidemar,Austin,TX,122,1
A813756,Kazam,Owner Surrender,Normal,Cat,Domestic Shorthair,Flame Point,2010-02-18 00:00:00,521,2020-02-18 12:23:00,2020-02-22 11:15:00,522,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,913,1
A813754,Unknown,Stray,Normal,Dog,Doberman Pinsch,Chocolate,2019-12-03 00:00:00,11,2020-02-18 12:08:00,2020-02-22 15:08:00,11,Intact,Male,Neutered,Male,Old Bee Caves Road,Austin,TX,16,1
A813753,Unknown,Owner Surrender,Sick,Cat,Domestic Shorthair,Orange,2019-12-18 00:00:00,8,2020-02-18 12:00:00,2020-02-21 17:40:00,9,Intact,Male,Intact,Male,Unknown address,Travis,TX,16,0
A813752,Enzo,Stray,Normal,Dog,Dogo Argentino,White,2019-11-18 00:00:00,13,2020-02-18 11:45:00,2020-03-06 16:49:00,15,Intact,Male,Neutered,Male,Citation Drive,Austin,TX,5,1
A813750,Max,Stray,Normal,Dog,Labrador Retriever Mix,Tan,2018-02-18 00:00:00,104,2020-02-18 11:13:00,2020-02-18 17:24:00,104,Intact,Male,Intact,Male,1020 Grove,Austin,TX,731,1
A813749,Unknown,Stray,Normal,Cat,Domestic Medium Hair,White,2019-02-18 00:00:00,52,2020-02-18 11:19:00,2020-02-23 17:34:00,52,Unknown,Unknown,Unknown,Unknown,817 Hatton Hill Lane,Austin,TX,61,1
A813746,Unknown,Wildlife,Sick,Other,Bat,Black,2019-02-18 00:00:00,52,2020-02-18 08:41:00,2020-02-24 12:54:00,53,Unknown,Unknown,Unknown,Unknown,3614 Bill Price,Austin,TX,52,0
A813744,Lulu,Stray,Normal,Dog,German Shepherd,Tan,2017-02-17 00:00:00,156,2020-02-17 23:42:00,2020-02-25 13:17:00,157,Spayed,Female,Spayed,Female,9500 Dessau,Austin,TX,137,1
A813743,Lila,Stray,Normal,Dog,German Shepherd,Tan,2017-02-17 00:00:00,156,2020-02-17 23:42:00,2020-02-25 13:16:00,157,Spayed,Female,Spayed,Female,9500 Dessau,Austin,TX,137,1
A813742,Midnight,Stray,Sick,Cat,Domestic Shorthair,Black,2019-12-08 00:00:00,10,2020-02-17 22:27:00,2020-02-24 18:22:00,11,Intact,Male,Intact,Male,8210 N Ih 35,Austin,TX,10,1
A813741,Blu,Stray,Normal,Dog,Cane Corso,Brown Brindle,2017-02-17 00:00:00,156,2020-02-17 19:23:00,2020-02-28 11:51:00,158,Intact,Male,Intact,Male,10109 Brownie,Austin,TX,100,1
A813739,Unknown,Public Assist,Normal,Cat,Domestic Longhair,Blue,2017-02-17 00:00:00,156,2020-02-17 16:59:00,2020-02-28 12:42:00,158,Intact,Female,Intact,Female,2000 Cedar Bend,Austin,TX,100,1
A813737,Reyna,Stray,Normal,Dog,German Shepherd,Tan,2017-02-17 00:00:00,156,2020-02-17 15:56:00,2020-02-19 19:07:00,156,Intact,Female,Intact,Female,Unknown address,Outside,Jurisdiction,365,1
A813735,Capo,Stray,Normal,Dog,German Shepherd,Cream,2015-02-17 00:00:00,260,2020-02-17 11:26:00,2020-02-19 19:08:00,261,Intact,Male,Intact,Male,Unknown address,Outside,Jurisdiction,609,1
A813733,Unknown,Stray,Injured,Cat,Domestic Medium Hair,Orange Tabby,2012-02-17 00:00:00,417,2020-02-17 11:49:00,2020-02-21 17:57:00,418,Intact,Male,Intact,Male,15207 Wideleaf Cv,Austin,TX,585,1
A813732,Unknown,Stray,Normal,Dog,Chihuahua Shorthair,Tan,2016-02-17 00:00:00,208,2020-02-17 11:17:00,2020-02-25 12:26:00,209,Intact,Male,Intact,Male,8201 N Lamar Boulevard,Austin,TX,162,1
A813731,Unknown,Stray,Normal,Dog,Chihuahua Shorthair,Tan,2018-02-17 00:00:00,104,2020-02-17 11:06:00,2020-02-24 17:05:00,105,Intact,Male,Neutered,Male,8201 N Lamar Boulevard,Austin,TX,91,1
A813729,Unknown,Stray,Normal,Dog,Jack Russell Terrier,White,2018-02-17 00:00:00,104,2020-02-17 10:32:00,2020-02-29 12:45:00,106,Intact,Female,Spayed,Female,5209 English Glade Dr,Austin,TX,56,1
A813728,Oliver,Stray,Injured,Dog,Chihuahua Shorthair,Black,2018-02-17 00:00:00,104,2020-02-17 10:32:00,2020-03-25 13:01:00,109,Intact,Male,Neutered,Male,5209 English Glade Dr,Austin,TX,19,1
A813725,Dizzy,Public Assist,Normal,Dog,Rottweiler,Black,2018-02-16 00:00:00,104,2020-02-16 23:56:00,2020-02-18 11:26:00,104,Neutered,Male,Neutered,Male,2201 Robert Dedman,Austin,TX,366,1
A813724,Max,Owner Surrender,Normal,Dog,Labrador Retriever,Black,2019-12-16 00:00:00,12,2020-03-10 11:26:00,2020-03-10 16:58:00,12,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,86,1
A813720,Zoey,Stray,Normal,Dog,Beagle Mix,Tricolor,2019-02-16 00:00:00,52,2020-02-16 16:58:00,2020-03-05 10:09:00,54,Spayed,Female,Spayed,Female,East 7Th Street And Chicon,Austin,TX,20,1
A813719,Toby,Stray,Normal,Dog,Lhasa Apso,White,2017-02-19 00:00:00,156,2020-02-16 17:09:00,2020-02-21 12:50:00,156,Intact,Male,Intact,Male,11911 Riparian Road,Manor,TX,219,1
A813718,Keanu,Owner Surrender,Normal,Cat,Domestic Shorthair,White,2019-06-16 00:00:00,36,2020-02-23 18:08:00,2020-02-24 14:07:00,36,Neutered,Male,Neutered,Male,Unknown address,Travis,TX,253,1
A813715,Kitty,Stray,Normal,Cat,Domestic Shorthair,Torbie,2016-02-16 00:00:00,208,2020-02-16 16:13:00,2020-02-29 15:58:00,210,Spayed,Female,Spayed,Female,6513 Tara Drive,Austin,TX,112,1
A813714,Brody,Stray,Normal,Dog,Chihuahua Shorthair Mix,White,2019-02-16 00:00:00,52,2020-02-16 15:35:00,2020-03-04 11:53:00,54,Intact,Male,Neutered,Male,8500 Shoal Creek,Austin,TX,22,1
A813713,Ziggy,Owner Surrender,Normal,Cat,Siamese,Lynx Point,2015-05-16 00:00:00,248,2020-02-16 15:20:00,2020-02-23 14:48:00,249,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,248,1
A813712,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,2017-02-16 00:00:00,156,2020-02-16 15:18:00,2020-02-20 17:37:00,157,Unknown,Unknown,Unknown,Unknown,3500 Alipine Circle,Austin,TX,219,1
A813711,Pickles,Owner Surrender,Normal,Cat,Domestic Shorthair,Blue Tabby,2018-05-16 00:00:00,91,2020-02-16 15:20:00,2020-02-22 16:08:00,92,Neutered,Male,Neutered,Male,Unknown address,Austin,TX,92,1
A813710,Unknown,Wildlife,Sick,Other,Bat,Brown,2019-02-16 00:00:00,52,2020-02-16 15:05:00,2020-02-16 15:32:00,52,Unknown,Unknown,Unknown,Unknown,1608 W 14Th St,Austin,TX,366,0
A813708,Louie,Stray,Normal,Dog,Miniature Poodle,White,2019-02-16 00:00:00,52,2020-02-16 14:16:00,2020-02-18 15:00:00,52,Intact,Male,Intact,Male,1513 Wayborne Hill Drive,Austin,TX,122,1
A813705,Bluebonnet,Stray,Normal,Dog,Rottweiler,Tricolor,2019-11-16 00:00:00,13,2020-02-16 13:25:00,2020-02-28 19:32:00,14,Intact,Female,Spayed,Female,Thaxton Road And East Slaughter Lane,Austin,TX,7,1
A813704,Clover,Stray,Normal,Dog,Rottweiler,Tricolor,2019-11-16 00:00:00,13,2020-02-16 13:25:00,2020-02-23 16:55:00,14,Intact,Male,Neutered,Male,Thaxton Road And East Slaughter Lane,Austin,TX,12,1
A813703,Unknown,Stray,Normal,Dog,Pit Bull Mix,White,2019-02-16 00:00:00,52,2020-02-16 13:20:00,2020-02-18 14:46:00,52,Intact,Male,Intact,Male,Bannister Lane Adn Redd Street,Austin,TX,122,1
A813702,Unknown,Stray,Normal,Dog,Chihuahua Shorthair Mix,Buff,2013-02-16 00:00:00,365,2020-02-16 13:11:00,2020-02-21 16:22:00,365,Neutered,Male,Neutered,Male,8201 North Lamar,Austin,TX,426,1
A813698,Bella,Owner Surrender,Normal,Dog,Australian Cattle Dog,Blue Merle,2015-08-16 00:00:00,235,2020-02-16 12:17:00,2020-02-18 12:19:00,235,Intact,Female,Intact,Female,Unknown address,Travis,TX,549,1
A813697,Pudge,Owner Surrender,Normal,Dog,Australian Cattle Dog,White,2014-08-16 00:00:00,287,2020-02-16 12:17:00,2020-02-18 12:18:00,287,Intact,Female,Intact,Female,Unknown address,Travis,TX,670,1
A813696,Unknown,Stray,Normal,Dog,Yorkshire Terrier,Brown,2007-02-16 00:00:00,678,2020-02-16 12:00:00,2020-02-16 15:59:00,678,Neutered,Male,Neutered,Male,8904 La Siesta Bend,Austin,TX,4749,1
A813695,Unknown,Stray,Normal,Cat,Domestic Shorthair,Cream Tabby,2019-02-16 00:00:00,52,2020-02-16 11:42:00,2020-03-18 16:46:00,56,Intact,Male,Neutered,Male,Thompson Lane And Highway 183,Austin,TX,11,1
A813694,Oso,Stray,Normal,Dog,Siberian Husky,Brown,2019-02-16 00:00:00,55,2020-03-12 10:44:00,2020-03-12 16:28:00,55,Neutered,Male,Neutered,Male,5055 East Highway 71,Travis,TX,391,1
A813693,Unknown,Stray,Normal,Cat,Domestic Shorthair,Blue Tabby,2019-09-16 00:00:00,21,2020-02-16 11:14:00,2020-02-22 17:09:00,22,Intact,Female,Spayed,Female,4913 Hudson Bend Road,Austin,TX,22,1
A813683,Lil Sebastian,Stray,Normal,Dog,German Shepherd,Brown,2019-02-15 00:00:00,52,2020-02-15 18:16:00,2020-02-25 11:39:00,53,Intact,Male,Intact,Male,12200 Mustang Drive,Mustang,Ridge,37,1
A813682,Jax,Stray,Normal,Dog,Siberian Husky,Gray,2018-08-16 00:00:00,78,2020-02-16 11:11:00,2020-02-16 15:03:00,78,Neutered,Male,Neutered,Male,11817 Jamie Drive,Manor,TX,550,1
A813680,Roxie,Owner Surrender,Normal,Dog,Pit Bull Mix,Brown,2019-12-01 00:00:00,10,2020-02-15 16:46:00,2020-02-16 17:08:00,11,Intact,Female,Spayed,Female,Unknown address,Austin,TX,38,1
A813675,Shadow,Stray,Normal,Dog,Siberian Husky,Black,2018-02-15 00:00:00,106,2020-02-27 12:30:00,2020-03-10 13:47:00,107,Intact,Male,Neutered,Male,9107 Balcones Club Drive,Austin,TX,57,1
A813674,Unknown,Wildlife,Sick,Other,Bat,Brown,2018-02-15 00:00:00,104,2020-02-15 16:32:00,2020-02-24 12:55:00,105,Unknown,Unknown,Unknown,Unknown,550 Bowie St,Austin,TX,81,0
A813673,Drift,Stray,Injured,Dog,Great Pyrenees,White,2018-02-15 00:00:00,104,2020-02-15 15:31:00,2020-02-26 17:16:00,105,Intact,Female,Spayed,Female,18507 Farm To Market 969,Travis,TX,61,1
A813672,Unknown,Stray,Injured,Dog,Great Pyrenees Mix,White,2018-02-15 00:00:00,104,2020-02-15 15:31:00,2020-02-20 16:47:00,105,Intact,Male,Neutered,Male,18507 Farm To Market 969,Travis,TX,122,1
A813671,Willis,Stray,Normal,Dog,Labrador Retriever,Red,2019-02-15 00:00:00,52,2020-02-15 15:42:00,2020-02-26 16:28:00,53,Intact,Male,Neutered,Male,105 Tillery Street,Austin,TX,30,1
A813670,Phloof,Stray,Injured,Dog,Great Pyrenees Mix,Brown,2018-02-15 00:00:00,104,2020-02-15 15:31:00,2020-02-29 16:18:00,106,Intact,Male,Neutered,Male,18507 Farm To Market 969,Travis,TX,49,1
A813669,Unknown,Stray,Injured,Dog,Great Pyrenees,White,2018-02-15 00:00:00,104,2020-02-15 15:31:00,2020-02-21 18:22:00,105,Intact,Male,Neutered,Male,18507 Farm To Market 969,Travis,TX,104,1
A813665,Unknown,Stray,Normal,Dog,Chihuahua Shorthair,Tan,2019-02-15 00:00:00,52,2020-02-15 14:01:00,2020-02-23 14:36:00,53,Intact,Male,Neutered,Male,Gorgian Drive And Bolles Circle,Austin,TX,41,1
A813664,Rico,Stray,Normal,Dog,Chihuahua Shorthair,Tricolor,2019-05-15 00:00:00,39,2020-02-15 13:26:00,2020-02-20 16:15:00,40,Intact,Male,Neutered,Male,13542 Us 183,Austin,TX,46,1
A813662,Ellie,Stray,Injured,Dog,Shih Tzu,Black,2006-02-15 00:00:00,730,2020-02-15 13:10:00,2020-02-15 14:26:00,730,Intact,Female,Intact,Female,Bois-D-Arc Road And Highway 290,Manor,TX,5114,1
A813658,Cupcake,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Red,2016-02-15 00:00:00,208,2020-02-15 12:26:00,2020-03-24 12:43:00,214,Intact,Female,Intact,Female,Unknown address,Travis,TX,37,1
A813656,Mia,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Brown,2016-02-15 00:00:00,208,2020-02-15 12:26:00,2020-03-18 11:38:00,213,Intact,Female,Intact,Female,Unknown address,Travis,TX,46,1
A813655,Unknown,Stray,Normal,Dog,Chihuahua Shorthair,Tan,2020-01-16 00:00:00,4,2020-02-15 12:10:00,2020-02-16 14:01:00,4,Intact,Male,Intact,Male,1507 Pearce Lane,Travis,TX,16,1
