Animal ID,Name_Intake,Intake Type,Intake Condition,Animal Type_Intake,Breed_Intake,Color_Intake,Date of Birth,Age upon Intake,DateTime_Intake,DateTime_Outcome,Age upon Outcome,Sex_Intake,Sex_State_Intake,Sex_Outcome,Sex_State_Outcome,found_Address_Line1,found_Address_City,found_Address_State,binary_outcome,recidence_Time_Ratio
A695438,Ginger,Owner Surrender,Normal,Dog,Australian Kelpie Mix,Red,1/15/2012 0:00,158,1/26/2015 18:05,2/2/2015 16:30,159,Female,Spayed,Female,Spayed,Unknown address,Outside Jurisdiction,unknown,1,1106
A719853,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Calico,5/29/2015 0:00,35,1/29/2016 11:16,2/2/2016 18:53,35,Female,Intact,Female,Spayed,11900 Buckingham Rd,Austin,TX,1,99
A790859,Unknown,Stray,Normal,Dog,Chihuahua Shorthair Mix,Black,3/17/2011 0:00,417,3/17/2019 19:25,3/21/2019 17:10,418,Female,Spayed,Female,Spayed,1833 Cheddar Loop Road,Travis,TX,1,1102
A695594,Doug,Stray,Normal,Dog,Pit Bull Mix,Brown,1/18/2014 0:00,52,1/18/2015 15:48,1/29/2015 18:46,53,Male,Intact,Male,Neutered,Doug Sahm Hill Path,Austin,TX,1,1119
A757418,Raider,Stray,Normal,Dog,Labrador Retriever Mix,Black,6/21/2017 0:00,10,9/2/2017 10:40,9/6/2017 17:13,11,Male,Intact,Male,Neutered,183 And 1327,Austin,TX,1,1198
A640106,Sam,Public Assist,Normal,Dog,Australian Cattle Dog Mix,White,4/20/2012 0:00,112,6/13/2014 17:25,6/24/2014 12:12,113,Female,Spayed,Female,Spayed,Unknown address,Austin,TX,1,1108
A808551,Unknown,Stray,Normal,Dog,Chihuahua Shorthair Mix,Tan,11/10/2017 0:00,104,11/10/2019 14:41,11/29/2019 13:33,107,Female,Intact,Female,Spayed,Loyola And Johhny Morris Road,Austin,TX,1,3186
A807852,Unknown,Stray,Normal,Cat,Domestic Shorthair,Brown Tabby,7/31/2019 0:00,13,10/31/2019 11:04,11/5/2019 11:45,13,Male,Intact,Male,Intact,6303 Dooley Trail,Austin,TX,1,99
A713572,Seven,Public Assist,Normal,Dog,Pit Bull,Brown Brindle,10/8/2014 0:00,52,10/8/2015 21:01,10/21/2015 11:39,54,Female,Intact,Female,Intact,802 Yarbers,Travis,TX,1,2176
A792825,Unknown,Stray,Nursing,Cat,Domestic Shorthair Mix,Blue,4/5/2019 0:00,1,4/15/2019 18:10,4/15/2019 18:54,1,Male,Intact,Male,Intact,10801 Old San Antonio Road,Austin,TX,1,90
A729153,Rex,Owner Surrender,Normal,Dog,German Shepherd,Brown Brindle,6/14/2013 0:00,168,9/2/2016 9:35,9/18/2016 18:55,170,Male,Intact,Male,Intact,Unknown address,Austin,TX,1,2123
A786530,Chloe,Stray,Normal,Cat,Domestic Longhair Mix,Blue Tabby,4/27/2018 0:00,34,12/27/2018 11:03,12/31/2018 16:47,35,Female,Intact,Female,Spayed,5604 Mesquite Grove Road,Austin,TX,1,1129
A704515,Unknown,Owner Surrender,Normal,Dog,Chihuahua Shorthair Mix,Tricolor,5/26/2015 0:00,1,6/5/2015 17:05,6/5/2015 18:20,1,Female,Intact,Female,Intact,2904 Ellon Rd,Del Valle,TX,1,90
A770701,Unknown,Public Assist,Normal,Other,Mouse Mix,White,4/24/2017 0:00,52,4/24/2018 8:01,5/3/2018 16:32,53,Unknown,Unknown,Unknown,Unknown,4434 Frontier Trl,Austin,TX,1,1119
A721729,Brucie,Owner Surrender,Normal,Dog,German Shepherd Mix,Tan,5/2/2015 0:00,58,6/11/2016 15:34,6/12/2016 16:48,58,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,99
A792446,Watson,Stray,Normal,Dog,Rat Terrier Mix,Tan,4/10/2017 0:00,121,8/11/2019 17:42,8/15/2019 14:27,122,Male,Neutered,Male,Neutered,2909 Stock Drive,Austin,TX,1,1108
A755732,Spooner,Stray,Normal,Dog,Papillon Mix,Red,8/8/2016 0:00,54,8/21/2017 12:14,8/21/2017 14:43,54,Male,Intact,Male,Intact,Sparkle Road And Elm Creek Valley,Travis,TX,1,99
A770622,Unknown,Stray,Normal,Dog,Pekingese,Black,4/23/2010 0:00,417,4/22/2018 18:20,4/26/2018 12:05,417,Male,Neutered,Male,Neutered,100800 Lakeline Boulevard,Austin,TX,1,99
A802881,Unknown,Owner Surrender,Normal,Cat,Domestic Shorthair,Blue,6/17/2019 0:00,9,8/24/2019 12:00,8/29/2019 17:50,10,Female,Intact,Female,Spayed,Unknown address,Austin,TX,1,1208
A587190,Ruby,Stray,Injured,Dog,Brittany Mix,White,10/19/2006 0:00,370,11/21/2013 22:20,11/22/2013 18:50,370,Female,Spayed,Female,Spayed,6607 Circle S Rd.,Austin,TX,1,99
A698595,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Black,3/14/2013 0:00,104,3/14/2015 13:03,3/15/2015 9:00,104,Unknown,Unknown,Unknown,Unknown,5712 Fitchwood Lane,Austin,TX,1,99
A797766,Louise,Stray,Normal,Dog,Labrador Retriever Mix,Tan,11/17/2018 0:00,30,6/17/2019 15:07,6/28/2019 10:27,31,Female,Intact,Female,Intact,6808 South Ih 35,Austin,TX,1,1132
A676631,Toothless,Stray,Sick,Cat,Domestic Shorthair Mix,Black,10/12/2013 0:00,26,4/12/2014 17:46,4/24/2014 13:08,27,Female,Intact,Female,Intact,1601 E Slaughter Ln,Austin,TX,1,1137
A710936,Thor,Public Assist,Normal,Dog,German Shepherd Mix,Sable,8/30/2012 0:00,156,8/30/2015 12:38,9/10/2015 16:43,158,Male,Intact,Male,Neutered,Unknown address,Del Valle,TX,1,2125
A747406,Sigmund,Owner Surrender,Normal,Cat,Domestic Shorthair Mix,Black,4/19/2000 0:00,887,4/19/2017 13:08,5/1/2017 11:17,888,Male,Neutered,Male,Neutered,11625 Rydalwater Ln,Austin,TX,1,1101
A798175,Unknown,Stray,Normal,Dog,Cairn Terrier,Black,6/22/2017 0:00,104,6/22/2019 13:56,6/27/2019 0:00,105,Male,Intact,Male,Neutered,17102 Prestons Braid Lane,Pflugerville,TX,1,1109
A690483,Dexter,Stray,Normal,Dog,Border Terrier Mix,Tan,8/21/2014 0:00,8,10/21/2014 13:39,11/13/2014 15:48,12,Male,Intact,Male,Intact,1840 Burton Drive,Austin,TX,1,6074
A646896,Bruiser,Owner Surrender,Normal,Dog,Jack Russell Terrier Mix,White,2/1/2010 0:00,285,7/20/2015 14:00,8/3/2015 11:32,287,Male,Neutered,Male,Neutered,11606 Mary Hargrove Ln,Austin,TX,1,2113
A666202,Unknown,Wildlife,Normal,Other,Bat,Brown,9/28/2013 0:00,4,10/28/2013 17:49,10/28/2013 18:03,4,Unknown,Unknown,Unknown,Unknown,201 E 4Th St,Austin,TX,0,97
A730069,Milo,Stray,Normal,Cat,Domestic Shorthair Mix,Black,5/22/2016 0:00,5,6/28/2016 7:12,7/31/2016 17:59,10,Male,Intact,Male,Intact,7418 Cameron Rd,Austin,TX,1,10000
A691935,Bruno,Public Assist,Sick,Dog,Pit Bull Mix,Brown,11/12/2011 0:00,156,11/12/2014 14:01,12/9/2014 13:09,160,Male,Neutered,Male,Neutered,711 E 50Th # B,Austin,TX,1,4202
A796125,Unknown,Stray,Normal,Dog,Pit Bull,White,12/29/2018 0:00,21,5/29/2019 11:44,6/2/2019 18:36,22,Female,Intact,Female,Spayed,2101 Jesse E Segovia Street,Austin,TX,1,1146
A802717,Rotelli,Stray,Normal,Dog,Miniature Poodle,Tan,8/21/2017 0:00,104,8/21/2019 16:33,9/1/2019 17:13,105,Female,Intact,Female,Spayed,Estrellas Dr,Austin,TX,1,1109
A721962,Unknown,Stray,Normal,Dog,Dachshund Mix,Black,1/16/2016 0:00,7,3/8/2016 12:44,3/17/2016 17:04,8,Male,Intact,Male,Neutered,S 1St St & Eberhart Ln,Austin,TX,1,1239
A739026,Dolores,Stray,Normal,Cat,Domestic Shorthair Mix,White,11/26/2015 0:00,52,11/26/2016 14:58,1/22/2017 18:24,60,Female,Intact,Female,Spayed,11609 Morgans Point St,Manor,TX,1,9328
A790564,Unknown,Stray,Normal,Dog,Catahoula Mix,Blue Merle,11/5/2018 0:00,18,3/12/2019 14:41,3/16/2019 16:07,18,Male,Intact,Male,Neutered,Manor And Rogge,Austin,TX,1,99
A694402,Peluchin,Owner Surrender,Normal,Dog,Toy Poodle Mix,Buff,12/27/2012 0:00,104,12/27/2014 15:30,12/28/2014 12:58,104,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,99
A786376,Vixen,Stray,Normal,Dog,Australian Shepherd Mix,White,11/13/2018 0:00,5,12/23/2018 11:20,1/11/2019 17:56,8,Female,Intact,Female,Spayed,11551 Maha Loop,Austin,TX,1,4862
A792046,Inky,Stray,Normal,Cat,Domestic Medium Hair Mix,Black,4/4/2009 0:00,521,4/4/2019 18:42,4/16/2019 9:56,523,Male,Neutered,Male,Neutered,6603 Nasco,Austin,TX,1,2107
A711074,Ms Roper,Stray,Normal,Cat,Domestic Shorthair Mix,Calico,9/1/2014 0:00,52,9/1/2015 13:38,9/3/2015 14:24,52,Female,Intact,Female,Intact,1406 Smith Rd,Austin,TX,1,99
A637504,Birdie,Owner Surrender,Normal,Dog,Pit Bull Mix,White,7/7/2012 0:00,270,9/12/2017 12:34,9/26/2017 13:39,272,Female,Spayed,Female,Spayed,Unknown address,Austin,TX,1,2114
A798075,Teddy,Public Assist,Normal,Cat,Domestic Shorthair,Brown Tabby,5/6/2019 0:00,6,6/21/2019 11:38,8/17/2019 14:55,14,Male,Intact,Male,Neutered,4423 Magin Meadows,Austin,TX,1,18590
A792082,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Blue Cream,4/3/2019 0:00,0,4/5/2019 14:48,6/4/2019 19:09,8,Female,Intact,Female,Spayed,6410 Distant View Drive,Austin,TX,1,647999
A769625,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Blue Tabby,4/7/2017 0:00,52,4/7/2018 13:48,4/10/2018 18:31,52,Male,Intact,Male,Intact,8903 Pointer Lane,Austin,TX,1,99
A793989,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Blue Tabby,4/10/2019 0:00,3,5/2/2019 14:29,5/2/2019 16:05,3,Female,Intact,Female,Intact,Unknown address,Manor,TX,1,96
A786333,Olivia,Stray,Normal,Dog,German Shepherd Mix,Brown,7/22/2018 0:00,21,12/22/2018 13:41,12/23/2018 16:38,22,Female,Intact,Female,Intact,2500 Scarbrough Drive #150,Austin,TX,1,1146
A794687,Hound,Stray,Injured,Cat,Domestic Shorthair,Brown Tabby,5/11/2017 0:00,104,5/11/2019 8:02,5/18/2019 14:05,105,Male,Neutered,Male,Neutered,10020 Hwy 183 South,Austin,TX,1,1109
A686443,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Black,7/22/2014 0:00,4,8/21/2014 23:00,8/22/2014 11:23,4,Female,Intact,Female,Intact,13034 Pond Springs,Austin,TX,1,97
A669903,Cuervo,Stray,Normal,Cat,Bengal Mix,Brown Tabby,12/29/2011 0:00,104,12/29/2013 16:33,12/30/2013 17:55,104,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,99
A707314,Rocky,Stray,Normal,Dog,German Shepherd Mix,Brown,7/11/2011 0:00,208,7/11/2015 12:17,7/19/2015 17:30,209,Male,Neutered,Male,Neutered,4713 Dorchester,Austin,TX,1,1104
A686057,Unknown,Wildlife,Normal,Other,Bat Mix,Brown,8/15/2013 0:00,52,8/15/2014 18:48,9/17/2014 17:27,56,Unknown,Unknown,Unknown,Unknown,12901 N Ih 35 #1100,Austin,TX,0,4406
A665659,Marie,Stray,Normal,Cat,Balinese Mix,Flame Point,9/17/2013 0:00,4,10/21/2013 13:16,11/22/2013 17:26,9,Female,Intact,Female,Spayed,509 W St John Ave,Austin,TX,1,11195
A721352,Cooper,Owner Surrender,Normal,Dog,Maltese Mix,White,2/25/2002 0:00,730,2/25/2016 11:52,2/27/2016 13:18,730,Male,Neutered,Male,Neutered,Unknown address,Austin,TX,1,99
A689997,Bonnie,Stray,Normal,Cat,Domestic Shorthair Mix,Torbie,8/28/2014 0:00,6,10/12/2014 16:42,11/10/2014 15:53,10,Female,Intact,Female,Spayed,2403 Dove Springs Drive,Austin,TX,1,6721
A706951,Chomps,Stray,Normal,Dog,Pit Bull Mix,Brown Brindle,7/6/2013 0:00,104,7/6/2015 0:26,12/19/2015 17:50,128,Male,Intact,Male,Neutered,3621 Long Day,Austin,TX,1,29633
A682020,King,Owner Surrender,Normal,Dog,Pit Bull Mix,Blue,6/23/2012 0:00,104,6/23/2014 11:50,7/7/2014 17:38,106,Male,Intact,Male,Intact,Unknown address,Austin,TX,0,2138
A737520,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,10/30/2016 0:00,0,10/30/2016 14:51,1/24/2017 13:30,12,Male,Intact,Male,Neutered,7201 Levander Loop,Austin,TX,1,1451999
A731921,Drifter,Stray,Normal,Dog,Labrador Retriever Mix,Tan,7/29/2003 0:00,678,7/29/2016 11:57,7/29/2016 16:23,678,Male,Intact,Male,Intact,Hillbrook Dr And Hillbrook Cir,Austin,TX,1,99
A696104,Tink Tink,Stray,Injured,Dog,Pomeranian,Red,1/29/2012 0:00,168,4/24/2015 7:47,4/25/2015 16:11,168,Female,Spayed,Female,Spayed,Lazy Ridge Howard /Dessau,Travis,TX,1,99
A780474,Manchita,Public Assist,Normal,Dog,Chihuahua Shorthair,White,9/15/2017 0:00,52,9/15/2018 13:21,9/24/2018 22:00,53,Female,Intact,Female,Spayed,903 Fairfield Dr,Austin,TX,1,1119
A778505,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Black,8/15/2008 0:00,521,8/15/2018 16:18,8/18/2018 17:13,522,Male,Neutered,Male,Neutered,1645 East 6Th Street,Austin,TX,1,1101
A680920,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Blue,6/2/2014 0:00,1,6/9/2014 19:03,6/9/2014 19:15,1,Unknown,Unknown,Unknown,Unknown,5502 Sapote Court,Austin,TX,1,90
A764567,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,1/2/2016 0:00,104,1/2/2018 8:10,1/3/2018 14:01,104,Female,Intact,Female,Intact,Slaughter And South 1St,Austin,TX,0,99
A664628,Unknown,Stray,Nursing,Cat,Domestic Medium Hair Mix,Torbie,9/24/2013 0:00,1,10/6/2013 14:47,10/6/2013 15:45,1,Female,Intact,Female,Intact,Unknown address,Austin,TX,1,90
A708890,Obsidian,Stray,Normal,Cat,Domestic Shorthair Mix,Black,6/17/2015 0:00,6,8/2/2015 11:30,12/10/2015 11:47,25,Male,Intact,Male,Neutered,12600 Quirin Dr,Del Valle,TX,1,78278
A750052,John,Stray,Normal,Cat,Domestic Shorthair Mix,White,4/23/2017 0:00,4,5/23/2017 11:05,8/16/2017 8:28,16,Male,Intact,Male,Neutered,5600 Decker Creek Cv,Travis,TX,1,47219
A776708,Sisi,Public Assist,Normal,Cat,Domestic Longhair Mix,Black,7/17/2012 0:00,313,7/17/2018 19:25,8/15/2018 19:41,317,Female,Spayed,Female,Spayed,Convict Hill,Austin,TX,1,4151
A771986,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,5/13/2015 0:00,156,5/13/2018 11:14,5/16/2018 17:02,157,Male,Intact,Male,Intact,Floral Park Drive And Rain Creek Parkway,Austin,TX,1,1106
A801555,Jack,Stray,Nursing,Cat,Siamese Mix,Flame Point,8/5/2019 0:00,0,8/5/2019 18:12,10/26/2019 13:21,11,Male,Intact,Male,Neutered,9704 Giles Road,Austin,TX,1,1220999
A767556,Unknown,Owner Surrender,Normal,Dog,Labrador Retriever Mix,Brown,1/27/2018 0:00,5,3/3/2018 12:54,3/3/2018 16:23,5,Male,Intact,Male,Intact,Unknown address,Travis,TX,1,98
A720086,Unknown,Public Assist,Normal,Dog,Labrador Retriever Mix,Blue Merle,1/26/2016 0:00,1,2/2/2016 13:00,2/15/2016 0:00,2,Male,Intact,Male,Intact,1128 Gardner,Austin,TX,1,2000
A802957,Aden,Stray,Normal,Cat,Domestic Shorthair,Brown Tabby,7/25/2019 0:00,4,8/25/2019 11:44,11/30/2019 11:05,18,Male,Intact,Male,Neutered,10953 West Cave Boluvard,Travis,TX,1,61902
A665071,Mary,Stray,Normal,Cat,Domestic Shorthair Mix,Blue Tabby,9/13/2013 0:00,4,10/13/2013 11:13,12/7/2013 14:57,12,Female,Intact,Female,Spayed,13203 Von Quintus Rd,Austin,TX,1,23707
A738754,Alvador,Stray,Normal,Dog,Cocker Spaniel Mix,Black,3/30/2007 0:00,503,11/20/2016 12:44,11/20/2016 14:52,503,Male,Neutered,Male,Neutered,Braker And N Lamar Blvd,Austin,TX,1,99
A681156,Unknown,Stray,Normal,Dog,Chihuahua Shorthair,Tan,3/13/2014 0:00,13,6/13/2014 13:18,6/17/2014 17:40,13,Male,Intact,Male,Neutered,Dewight Eisnerhower & Rutherford,Manor,TX,1,99
A753028,Isadora,Stray,Normal,Cat,Domestic Shorthair Mix,Tortie,4/15/2017 0:00,10,6/30/2017 14:22,7/6/2017 11:48,11,Female,Intact,Female,Spayed,2601 South Pleasant Valley,Austin,TX,1,1198
A734595,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Blue Tabby,8/2/2016 0:00,5,9/9/2016 12:49,9/10/2016 17:38,5,Male,Intact,Male,Intact,6109 Richardson Ln,Austin,TX,1,98
A704727,Boots,Stray,Normal,Cat,Domestic Medium Hair Mix,Black,8/12/2014 0:00,42,6/8/2015 12:44,6/23/2015 13:40,45,Male,Intact,Male,Neutered,12100 Metric Blvd,Austin,TX,1,3313
A750918,Blossom,Stray,Normal,Cat,Domestic Shorthair Mix,Calico,5/2/2017 0:00,4,6/2/2017 11:07,7/10/2017 0:00,9,Female,Intact,Female,Intact,519 Thrasher Ln,Austin,TX,1,11195
A730998,Ryder,Stray,Normal,Cat,Domestic Medium Hair Mix,Black,4/14/2016 0:00,13,7/14/2016 14:04,8/20/2016 19:25,18,Male,Intact,Male,Neutered,4913 Hudson Bend Rd,Austin,TX,1,7007
A714793,Unknown,Wildlife,Normal,Other,Bat,Brown,10/28/2014 0:00,52,10/28/2015 8:33,10/28/2015 8:48,52,Unknown,Unknown,Unknown,Unknown,300 E Trinity,Austin,TX,0,99
A727274,Unknown,Stray,Nursing,Cat,Domestic Shorthair Mix,White,5/6/2016 0:00,2,5/20/2016 14:47,5/21/2016 11:22,2,Male,Intact,Male,Intact,10710 Moore Rd,Austin,TX,1,95
A767520,Unknown,Stray,Normal,Dog,Plott Hound Mix,Brown,1/2/2018 0:00,8,3/2/2018 9:55,3/2/2018 16:01,8,Male,Intact,Male,Intact,Bittern Hollow And W Braker Lane,Austin,TX,1,98
A770484,Rosie,Owner Surrender,Normal,Dog,German Shepherd Mix,Tan,4/20/2006 0:00,654,11/4/2018 12:44,11/7/2018 13:06,654,Female,Spayed,Female,Spayed,Unknown address,Austin,TX,1,99
A488066,Doc,Stray,Normal,Dog,Border Collie Mix,Brown,1/1/2007 0:00,389,6/18/2014 15:13,6/30/2014 11:37,391,Male,Neutered,Male,Neutered,Hwy 71 And Old Bee Caves Road,Austin,TX,1,2110
A681866,D. J.,Public Assist,Normal,Dog,Labrador Retriever,Black,6/21/2012 0:00,104,6/21/2014 10:37,6/21/2014 15:10,104,Male,Neutered,Male,Neutered,90 N Ih35,Austin,TX,1,99
A695371,Sylvie,Stray,Normal,Dog,Catahoula Mix,Yellow Brindle,1/14/2014 0:00,52,1/14/2015 15:57,1/19/2015 12:36,52,Female,Intact,Female,Spayed,U.S. 290 & Abrahamson Rd,Travis,TX,1,99
A771892,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Black,4/11/2018 0:00,4,5/11/2018 15:09,6/23/2018 17:01,10,Female,Intact,Female,Spayed,2908 Ellon Road,Del Valle,TX,1,14878
A750406,Lucy,Stray,Sick,Dog,Siberian Husky,White,5/26/2016 0:00,54,6/8/2017 9:08,6/8/2017 13:47,54,Female,Intact,Female,Intact,10000 N Lamar,Austin,TX,1,99
A743082,Amba,Owner Surrender,Normal,Cat,Himalayan Mix,White,2/3/2011 0:00,313,2/3/2017 14:00,2/23/2017 9:48,316,Female,Spayed,Female,Spayed,Unknown address,Travis,TX,1,3128
A804720,Bandit,Public Assist,Nursing,Cat,Domestic Medium Hair,Brown Tabby,9/17/2019 0:00,0,9/18/2019 7:45,11/27/2019 16:18,10,Male,Intact,Male,Neutered,4434 Frontier Trl,Austin,TX,1,1009999
A803418,Unknown,Stray,Normal,Dog,Chihuahua Shorthair,Black,7/1/2019 0:00,8,8/31/2019 18:29,9/7/2019 11:28,9,Male,Intact,Male,Neutered,Highway 290 And Blue Goose Road,Austin,TX,1,1222
A774037,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Blue Tabby,4/16/2018 0:00,7,6/9/2018 12:40,6/24/2018 16:54,9,Male,Intact,Male,Neutered,907 Newport Avenue,Austin,TX,1,2661
A716390,Bullet,Public Assist,Normal,Dog,Bull Terrier,Brown Brindle,6/8/2015 0:00,24,11/23/2015 11:46,11/29/2015 14:27,24,Male,Intact,Male,Intact,Unknown address,Austin,TX,1,99
A664438,Unknown,Wildlife,Injured,Other,Raccoon Mix,Black,10/3/2011 0:00,104,10/3/2013 12:14,10/3/2013 12:33,104,Unknown,Unknown,Unknown,Unknown,9721 Meadowheath Dr,Austin,TX,0,99
A676445,Pluto,Stray,Normal,Dog,Pit Bull Mix,Blue,4/10/2012 0:00,104,4/10/2014 11:39,4/21/2014 14:59,105,Male,Intact,Male,Intact,7201 Levander,Austin,TX,1,1109
A641846,Daisy,Stray,Normal,Dog,Labrador Retriever,Brown,5/14/2009 0:00,241,12/29/2013 13:30,12/29/2013 14:34,241,Female,Spayed,Female,Spayed,Davis Ln & Slaughter Ln,Austin,TX,1,99
A309706,Sammy,Stray,Normal,Dog,Pit Bull,Black,2/1/2003 0:00,736,3/13/2017 12:09,3/13/2017 18:58,736,Female,Spayed,Female,Spayed,Bull Creek Rd & W 40Th St,Austin,TX,1,99
A786028,Milly,Stray,Normal,Dog,Labrador Retriever,White,9/30/2018 0:00,10,12/15/2018 11:32,10/2/2019 15:56,52,Female,Intact,Female,Spayed,2213 Town Lake Circle,Austin,TX,1,216752
A701778,Macho,Owner Surrender,Injured,Dog,Pit Bull Mix,Brown,5/4/2011 0:00,208,5/4/2015 16:32,5/7/2015 15:18,209,Male,Intact,Male,Intact,2713 East 3Rd Street,Austin,TX,0,1104
A702975,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Blue,4/27/2015 0:00,3,5/19/2015 17:14,5/19/2015 18:50,3,Unknown,Unknown,Unknown,Unknown,Riverside And Wickersham,Austin,TX,1,96
A697732,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,11/27/2014 0:00,13,2/27/2015 13:06,3/3/2015 18:15,13,Female,Intact,Female,Spayed,412 W Alpine,Austin,TX,1,99
A750329,Caribou,Stray,Normal,Cat,Domestic Shorthair Mix,Blue Tabby,4/25/2017 0:00,4,5/25/2017 16:58,6/5/2017 0:00,5,Male,Intact,Male,Intact,12414 Beartrap Ln,Austin,TX,1,1341
A694781,Savannah,Stray,Normal,Dog,Yorkshire Terrier,White,11/4/2014 0:00,8,1/4/2015 11:21,1/5/2015 18:26,8,Female,Intact,Female,Spayed,8733 Birmingham,Austin,TX,1,98
A702175,Unknown,Stray,Normal,Dog,American Bulldog Mix,Blue,5/10/2011 0:00,208,5/10/2015 12:11,5/16/2015 10:50,209,Male,Neutered,Male,Neutered,1001 E Ben White Blvd,Austin,TX,1,1104
A740967,Lil Crunchy,Stray,Normal,Dog,Cairn Terrier Mix,Tan,12/26/2015 0:00,52,12/26/2016 11:10,1/5/2017 0:00,53,Male,Intact,Male,Intact,17900 Prairie Verbena Ln,Travis,TX,1,1119
A728307,Unknown,Owner Surrender,Nursing,Dog,Pit Bull Mix,Tan,6/2/2016 0:00,0,6/2/2016 19:21,6/3/2016 10:39,0,Female,Intact,Female,Intact,Unknown address,Austin,TX,0,0
A742897,Nala,Stray,Injured,Dog,Pit Bull Mix,Brown,2/5/2016 0:00,53,2/10/2017 18:30,2/2/2020 23:19,208,Female,Spayed,Female,Spayed,1800 E Oltorf,Austin,TX,1,607548
A683580,Jack,Stray,Normal,Dog,Chihuahua Shorthair Mix,Black,7/12/2012 0:00,104,7/12/2014 12:29,7/12/2014 14:09,104,Male,Neutered,Male,Neutered,Barton Springs Rd And S Mopac Expy,Austin,TX,1,99
A529609,Billy Jean,Stray,Normal,Dog,Belgian Malinois,Brown,4/4/2008 0:00,288,10/13/2013 16:01,10/14/2013 11:10,288,Female,Spayed,Female,Spayed,3200 Duval,Austin,TX,1,99
A725023,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,White,4/17/2016 0:00,1,4/24/2016 15:37,4/24/2016 16:32,1,Unknown,Unknown,Unknown,Unknown,2401 Manchaca Rd,Austin,TX,1,90
A711971,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Blue Tabby,9/14/2013 0:00,104,9/14/2015 17:50,9/15/2015 9:00,104,Unknown,Unknown,Unknown,Unknown,8515 S 35 Nb,Austin,TX,1,99
A691205,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Blue Tabby,10/9/2014 0:00,3,10/31/2014 15:06,10/31/2014 15:58,3,Male,Intact,Male,Intact,7102 Providence,Austin,TX,1,96
A798245,Unknown,Wildlife,Injured,Other,Raccoon,Gray,5/23/2019 0:00,4,6/23/2019 14:28,6/24/2019 18:06,4,Unknown,Unknown,Unknown,Unknown,6700 Wolfcreek Pass,Austin,TX,0,97
A686936,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,7/29/2014 0:00,4,8/29/2014 10:43,8/29/2014 18:03,4,Male,Intact,Male,Intact,302 Provines Dr,Austin,TX,1,97
A751291,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,White,4/6/2017 0:00,8,6/6/2017 14:05,6/9/2017 19:24,9,Male,Neutered,Male,Neutered,1015 E Yager Ln,Austin,TX,1,1222
A695418,Unknown,Stray,Normal,Cat,Domestic Medium Hair Mix,Orange Tabby,9/15/2014 0:00,17,1/15/2015 13:50,1/16/2015 9:00,17,Male,Intact,Male,Intact,1600 Wickersham Ln,Austin,TX,1,99
A784125,Erika,Stray,Normal,Dog,Chihuahua Shorthair Mix,Tan,11/12/2017 0:00,52,11/12/2018 10:29,11/15/2018 17:54,52,Female,Intact,Female,Intact,Congress Avenue And East 1St Street,Austin,TX,1,99
A749130,Mite,Stray,Normal,Cat,Domestic Shorthair Mix,Black,4/11/2017 0:00,4,5/11/2017 13:05,8/12/2017 14:39,17,Male,Intact,Male,Neutered,2601 Mchale Court,Austin,TX,1,54317
A749244,Unknown,Stray,Normal,Cat,Domestic Shorthair Mix,Brown Tabby,5/7/2017 0:00,0,5/12/2017 15:05,5/12/2017 17:07,0,Unknown,Unknown,Unknown,Unknown,1016 S Meadows Dr,Austin,TX,1,0
A797494,Unknown,Stray,Normal,Other,Guinea Pig,Orange,6/14/2018 0:00,52,6/14/2019 11:19,6/17/2019 19:14,52,Unknown,Unknown,Unknown,Unknown,1100 East Oltorf Street,Austin,TX,1,99
A773207,Frankie,Stray,Normal,Cat,Domestic Shorthair Mix,Orange Tabby,5/14/2018 0:00,2,5/29/2018 12:25,6/22/2018 18:48,5,Male,Intact,Male,Intact,1700 Montopolis Drive,Austin,TX,1,7380
